count,post,patch,get,filter
1377,34,28,25,172
1363,40,27,28,192
1379,33,29,30,196
1367,41,33,29,223
1374,28,25,27,264
1371,32,25,27,318
1366,42,40,29,316
1378,35,34,29,327
1372,40,39,29,326
1368,39,30,29,353
1369,32,26,26,369
1373,40,40,30,344
1365,41,41,29,350
1362,41,41,29,356
1376,34,34,29,373
1375,35,31,29,388
1370,32,25,27,404
1361,30,29,22,410
1382,31,26,25,108
1383,30,26,26,115
1380,27,31,15,155
1381,32,26,25,162
1385,35,27,26,237
1386,34,27,27,239
1387,35,26,27,251
1393,41,28,23,297
1384,35,28,31,303
1388,34,28,31,310
1389,43,98,29,245
1397,40,98,30,293
1390,42,97,30,297
1394,41,98,30,300
1398,42,95,29,313
1392,41,97,30,316
1399,41,98,29,319
1396,41,98,29,320
1395,40,98,29,326
1391,41,98,29,336
1400,26,35,18,139
1402,28,28,26,146
1405,28,28,26,176
1401,28,27,27,179
1404,33,28,27,195
1417,40,28,24,223
1408,32,39,35,235
1412,32,38,34,249
1418,39,32,25,263
1409,33,39,34,275
1415,41,32,24,315
1403,33,31,35,328
1411,42,32,24,336
1416,40,28,24,361
1407,32,32,34,374
1414,40,28,24,380
1413,39,27,25,412
1406,32,29,27,417
1410,41,26,25,419
1419,31,29,26,429
1424,27,26,26,143
1439,34,26,22,158
1423,24,31,17,193
1420,33,34,30,181
1428,31,27,26,227
1427,39,29,21,234
1431,39,44,32,252
1433,40,36,30,301
1422,33,34,30,314
1432,39,45,31,305
1430,30,34,31,326
1438,37,37,31,340
1434,39,36,31,358
1425,31,34,31,371
1435,39,30,21,378
1437,37,31,22,384
1436,38,43,31,364
1426,32,30,30,399
1429,31,30,29,404
1421,29,26,25,420
1443,28,31,28,189
1450,45,25,22,190
1445,35,29,26,226
1440,25,33,12,251
1446,29,27,27,248
1451,36,37,33,278
1459,44,26,22,293
1449,34,31,27,311
1442,30,27,27,324
1457,43,39,23,304
1455,35,38,33,337
1454,35,37,34,346
1453,35,36,34,350
1452,34,28,27,378
1456,34,37,33,364
1448,35,39,33,364
1441,27,26,26,415
1458,35,35,32,393
1447,35,28,26,416
1444,29,27,27,430
1461,25,29,30,165
1464,34,32,28,189
1467,32,31,21,217
1471,35,31,38,208
1466,34,29,26,225
1469,33,34,27,230
1476,34,33,38,235
1475,33,33,27,287
1478,33,43,27,298
1477,33,45,28,300
1474,34,34,38,343
1479,32,34,27,363
1473,34,31,28,369
1462,33,33,29,370
1465,33,33,28,374
1472,34,41,28,378
1468,32,30,28,403
1470,32,27,27,421
1463,34,29,28,425
1460,25,30,31,434
1481,22,32,17,152
1483,25,26,28,166
1482,26,26,27,205
1485,34,27,27,204
1490,34,32,26,215
1484,28,27,29,228
1486,29,29,33,222
1499,36,50,31,234
1480,39,42,32,272
1494,36,36,32,282
1491,37,57,41,276
1498,37,65,32,279
1492,38,60,31,318
1493,39,57,30,321
1495,38,37,29,353
1497,37,35,30,379
1496,33,32,26,398
1488,33,32,27,414
1489,33,32,27,416
1487,28,31,33,418
1501,25,110,17,101
1502,28,32,97,161
1500,33,32,99,186
1518,38,37,102,184
1510,39,39,102,192
1505,31,31,100,221
1517,40,42,102,220
1511,39,39,102,230
1507,32,34,100,287
1516,40,44,102,297
1519,38,45,102,309
1513,40,44,102,315
1514,39,35,102,375
1508,32,33,101,397
1515,39,46,102,378
1503,32,32,99,408
1506,31,35,100,404
1512,39,38,101,400
1509,31,35,101,413
1504,33,34,100,426
1520,23,30,20,163
1522,32,27,26,169
1530,40,28,20,175
1525,34,39,29,231
1526,27,26,26,254
1537,41,37,29,243
1529,27,26,26,290
1523,32,30,31,294
1534,40,41,30,284
1538,39,42,29,287
1536,40,38,30,303
1535,41,36,30,319
1533,39,37,31,330
1539,39,37,30,374
1527,32,36,29,400
1532,31,39,30,407
1531,31,35,30,429
1521,33,34,30,435
1524,33,35,29,456
1528,32,28,29,469
1547,26,26,26,171
1540,24,32,15,184
1542,25,21,23,210
1544,31,27,27,220
1541,31,27,28,242
1543,31,27,28,242
1545,31,27,27,247
1555,37,45,32,283
1550,37,29,26,309
1554,37,47,30,292
1553,38,45,31,337
1548,30,27,28,387
1559,38,46,30,363
1556,38,45,31,367
1557,37,46,30,376
1551,37,46,31,378
1549,29,27,28,423
1558,38,39,30,411
1552,37,37,33,413
1546,27,26,26,454
1577,32,27,26,173
1561,38,26,23,186
1579,39,26,34,225
1560,25,23,28,252
1569,39,36,26,247
1568,38,28,26,284
1563,23,23,29,306
1573,39,36,26,292
1567,40,54,34,326
1575,38,34,27,356
1571,39,32,27,371
1574,39,54,35,352
1572,39,29,26,399
1564,41,54,35,371
1576,39,54,35,382
1578,40,54,34,396
1562,39,30,26,446
1565,39,26,26,467
1570,38,29,27,465
1566,39,29,27,474
1581,28,26,27,107
1583,24,26,26,214
1580,22,32,16,225
1597,34,27,31,217
1598,35,37,31,233
1587,28,30,30,279
1589,35,27,32,318
1593,34,32,33,316
1596,35,36,32,324
1594,36,35,32,347
1592,34,27,22,391
1595,35,27,32,385
1588,36,26,32,387
1585,27,34,33,388
1584,27,37,31,404
1582,29,29,31,429
1599,33,32,22,432
1591,34,31,23,435
1590,34,28,23,449
1586,28,30,31,456
1600,27,24,9,162
1603,31,22,26,194
1601,23,30,14,220
1607,28,26,24,241
1602,31,22,26,242
1615,36,32,28,226
1610,34,31,24,233
1604,38,67,29,234
1617,36,32,28,310
1616,35,70,31,290
1605,38,71,29,295
1608,37,32,29,340
1606,36,69,32,319
1612,36,65,31,338
1619,35,46,30,362
1613,37,70,29,350
1618,36,73,27,391
1609,35,67,31,404
1614,36,62,31,419
1611,35,65,30,419
1633,108,26,28,181
1639,99,30,17,215
1637,104,25,26,216
1624,108,26,28,215
1627,109,26,28,245
1636,102,29,24,295
1634,107,27,32,326
1628,116,44,30,316
1632,117,42,29,339
1635,114,47,42,343
1622,117,31,31,374
1638,115,30,30,395
1625,117,40,30,394
1630,116,40,31,426
1626,118,31,28,457
1631,116,31,29,461
1621,117,26,30,474
1620,119,26,28,479
1623,119,29,26,480
1629,115,30,25,495
1641,22,37,16,109
1652,34,28,29,173
1640,25,37,14,195
1645,36,31,29,258
1655,28,30,28,315
1651,35,31,29,327
1647,37,42,37,324
1654,36,58,38,332
1656,33,29,29,376
1658,33,46,30,382
1642,30,30,28,407
1648,36,46,30,411
1657,35,51,37,400
1659,36,40,37,411
1653,35,47,29,416
1649,37,43,35,416
1644,36,41,38,418
1646,37,37,37,443
1643,34,30,22,470
1650,34,29,29,465
1661,24,27,6,139
1663,28,29,24,203
1676,32,35,29,207
1673,31,31,28,221
1666,32,33,29,222
1660,29,29,24,243
1671,42,41,39,208
1678,40,31,31,252
1668,42,26,39,258
1662,43,33,39,290
1665,42,41,32,327
1667,42,33,39,340
1670,41,30,31,388
1669,41,34,32,390
1675,39,30,32,397
1679,38,30,32,419
1672,33,37,28,431
1664,34,37,28,436
1674,39,26,31,441
1677,32,33,28,455
1680,23,26,4,157
1684,32,30,28,169
1681,32,34,29,172
1682,25,29,17,215
1696,38,31,19,246
1694,29,34,29,252
1695,30,33,29,280
1687,30,31,29,312
1697,39,36,30,297
1686,30,34,29,321
1685,41,39,29,325
1689,31,50,29,336
1691,39,41,29,353
1692,30,50,29,387
1690,39,40,30,419
1693,31,49,28,424
1688,40,39,29,433
1683,31,29,25,476
1698,39,40,29,455
1699,38,40,29,462
1701,26,29,18,185
1700,23,31,10,287
1705,28,26,26,317
1702,28,26,27,320
1704,32,27,25,330
1703,33,30,28,342
1708,32,30,29,360
1719,41,71,29,309
1709,33,46,29,359
1713,33,46,28,373
1715,42,50,27,369
1716,41,52,30,370
1718,42,49,28,377
1717,42,71,28,359
1710,33,47,28,431
1706,33,47,28,448
1711,33,43,28,457
1707,33,41,30,476
1712,33,42,28,480
1714,42,33,28,492
1720,27,29,23,145
1721,24,25,5,194
1723,26,30,11,199
1725,32,24,26,192
1726,32,30,26,235
1732,30,24,27,247
1724,31,25,26,258
1728,37,25,25,280
1737,37,115,30,265
1734,37,40,30,355
1727,40,117,26,321
1722,41,116,29,332
1730,38,43,29,409
1729,39,38,28,415
1738,36,44,29,410
1739,36,116,30,340
1735,37,38,28,440
1731,37,40,29,440
1736,37,116,29,370
1733,39,115,29,387
1745,27,27,25,182
1741,31,36,30,220
1740,25,30,15,249
1746,30,31,29,249
1754,36,28,29,246
1744,30,37,29,245
1753,36,29,30,286
1751,37,64,30,306
1747,37,72,30,319
1752,37,66,30,330
1757,36,72,29,343
1748,36,30,29,393
1755,36,67,29,374
1750,37,65,30,415
1759,37,65,30,417
1756,37,65,30,421
1749,35,29,22,483
1742,30,27,26,497
1758,37,50,30,478
1743,30,33,29,514
1761,30,27,26,185
1760,28,31,18,205
1769,33,28,26,205
1763,34,30,30,235
1768,34,49,30,236
1762,35,28,25,277
1773,42,27,20,323
1767,34,44,31,325
1764,34,29,31,342
1765,35,46,30,363
1778,43,55,30,346
1779,43,51,31,354
1776,42,57,30,361
1775,42,54,30,369
1772,43,56,31,381
1774,43,56,30,391
1766,35,46,29,434
1777,43,52,30,437
1770,34,44,31,477
1771,33,45,31,478
1782,28,23,23,171
1780,27,22,18,181
1781,25,30,20,205
1786,29,26,25,213
1784,30,26,25,218
1793,34,40,31,220
1791,35,27,25,248
1798,42,31,23,239
1789,35,27,25,343
1785,35,28,26,347
1797,43,65,30,336
1796,35,73,30,365
1792,44,63,30,368
1788,34,28,25,422
1799,43,61,30,409
1787,29,26,25,472
1790,35,27,25,473
1795,35,70,30,431
1794,34,70,31,446
1783,30,25,26,515
1801,25,26,19,171
1800,24,34,20,192
1809,41,35,26,206
1806,32,30,28,240
1810,32,32,26,247
1808,33,32,26,267
1805,33,34,33,273
1807,32,32,27,290
1802,29,33,30,349
1813,40,40,36,360
1819,41,45,25,383
1816,41,44,26,401
1812,40,45,27,408
1815,40,44,27,454
1818,40,36,34,491
1811,31,31,27,514
1804,33,33,34,506
1814,41,45,25,495
1817,40,43,25,498
1803,33,28,28,522
1824,29,29,30,127
1829,28,30,31,143
1820,24,25,19,172
1828,28,31,30,250
1832,39,40,27,262
1833,38,31,27,306
1835,38,42,28,308
1837,39,33,25,341
1834,39,41,27,367
1839,39,42,27,377
1838,39,41,28,379
1831,38,42,29,383
1827,38,26,19,467
1821,29,31,30,473
1826,27,24,28,501
1823,22,35,19,508
1825,28,32,31,494
1836,38,40,27,478
1822,26,27,27,523
1830,28,30,31,530
1840,23,104,16,126
1850,29,33,104,198
1842,31,32,104,222
1841,25,105,14,284
1847,29,30,104,285
1848,30,32,104,308
1855,39,37,104,314
1845,29,28,100,381
1858,41,39,101,364
1856,38,40,104,368
1857,38,40,104,370
1852,38,37,104,406
1854,38,39,105,417
1851,38,30,104,445
1853,37,31,104,461
1859,36,29,104,464
1849,26,28,99,529
1846,29,28,103,532
1844,31,32,104,527
1843,31,30,103,531
1861,24,30,25,110
1860,25,30,25,159
1862,25,29,25,218
1879,39,31,30,206
1863,28,32,27,236
1872,41,54,30,227
1869,32,34,29,273
1870,32,34,29,274
1878,40,54,30,354
1875,40,39,29,393
1874,39,38,30,395
1877,39,31,29,405
1876,39,31,30,429
1871,32,34,30,435
1873,32,34,30,451
1867,31,30,29,477
1865,32,34,30,497
1864,28,32,27,523
1868,31,30,29,520
1866,32,31,29,1099
1880,25,26,24,117
1881,23,27,25,171
1885,24,27,24,201
1888,34,54,32,193
1896,33,45,32,231
1894,34,53,33,280
1893,34,53,32,281
1895,32,35,24,331
1891,32,26,24,347
1899,33,44,32,344
1897,34,46,30,376
1898,34,43,30,404
1890,33,35,23,453
1892,33,35,23,483
1886,27,35,31,485
1887,28,34,30,497
1882,28,34,30,501
1889,33,32,23,531
1883,27,27,25,550
1884,33,27,23,551
1900,26,30,26,162
1902,25,29,23,169
1904,29,28,28,184
1907,29,32,28,206
1906,30,35,28,320
1901,26,29,27,341
1910,37,44,29,328
1915,37,43,29,335
1909,38,43,29,336
1917,36,41,28,340
1919,36,39,29,387
1918,36,28,29,414
1913,36,28,29,488
1914,36,28,29,492
1905,30,36,28,508
1911,36,28,29,527
1916,34,29,29,532
1903,30,35,28,543
1912,36,25,28,549
1908,29,36,28,561
1920,23,29,25,201
1921,26,28,23,206
1923,34,29,25,203
1922,26,29,22,239
1937,34,28,29,229
1930,35,33,29,319
1931,35,48,29,336
1924,33,30,30,390
1936,35,48,29,371
1934,35,47,30,411
1927,34,44,30,454
1935,34,47,30,487
1933,34,43,30,498
1938,34,45,28,501
1932,36,43,29,505
1926,34,30,29,522
1928,34,27,28,531
1929,34,30,29,543
1939,27,25,27,561
1925,34,30,29,568
1940,23,30,23,153
1949,26,27,27,253
1943,27,27,27,282
1947,26,27,27,282
1941,33,32,25,286
1944,33,31,26,318
1951,34,31,32,343
1959,31,33,32,354
1955,32,32,32,386
1954,43,33,31,398
1942,33,33,32,413
1956,34,32,30,480
1953,33,33,30,480
1950,34,31,31,519
1958,32,31,32,521
1948,34,30,32,536
1957,32,28,31,554
1952,33,30,32,561
1946,32,28,26,574
1945,33,29,25,581
1962,30,26,25,171
1966,30,36,29,180
1961,26,29,14,212
1970,30,36,28,250
1976,38,41,29,237
1963,23,28,17,293
1969,26,29,25,300
1975,40,41,27,294
1979,38,37,28,358
1973,31,49,28,360
1978,39,39,29,374
1974,39,41,28,379
1965,31,50,28,474
1960,33,50,27,491
1967,32,48,28,495
1977,39,39,28,505
1972,40,39,28,529
1971,40,38,29,544
1964,31,29,27,573
1968,30,29,27,576
1986,25,27,27,198
1988,28,28,28,231
1995,37,27,22,242
1982,26,27,27,260
1980,23,32,17,277
1984,37,30,23,286
1991,39,42,31,288
1993,38,39,31,317
1992,37,38,33,328
1998,37,40,31,377
1997,38,39,31,378
1985,38,36,23,480
1990,39,31,31,500
1999,36,31,32,509
1996,39,28,29,515
1989,29,32,33,531
1994,37,29,23,538
1983,29,33,33,535
1987,28,29,33,569
1981,30,28,33,571
2003,23,35,30,158
2002,26,33,27,301
2018,38,32,27,290
2001,24,34,29,310
2005,29,31,30,318
2013,38,27,27,322
2017,38,32,26,352
2009,28,32,39,376
2014,38,33,27,399
2015,39,32,27,447
2019,39,32,27,468
2006,29,40,30,501
2008,39,32,27,512
2016,39,31,27,518
2007,28,38,31,521
2012,38,33,27,527
2000,29,39,31,537
2010,39,26,27,545
2011,38,32,27,556
2004,28,32,30,580
2020,23,31,12,163
2022,25,35,17,195
2025,29,29,27,249
2024,28,29,28,282
2026,28,31,27,306
2032,34,26,31,314
2036,40,28,33,311
2035,45,40,29,316
2031,42,25,33,425
2029,46,32,28,423
2033,41,38,34,429
2039,41,30,33,446
2030,34,32,32,478
2037,45,25,29,478
2023,28,30,27,536
2027,34,25,32,532
2038,33,26,31,549
2034,32,26,32,552
2021,26,30,29,564
2028,41,402,35,175
2041,26,99,17,245
2043,25,104,18,249
2040,29,31,96,287
2048,32,28,99,317
2045,28,30,97,326
2054,41,39,105,302
2053,41,35,99,318
2044,33,32,98,342
2056,41,39,105,333
2057,41,99,104,360
2059,41,115,105,362
2055,41,117,105,371
2058,40,59,105,446
2052,33,34,100,531
2049,32,35,100,532
2050,33,34,99,545
2046,33,35,99,548
2051,33,34,99,555
2047,33,31,99,560
2042,33,31,99,572
2060,24,28,19,215
2063,30,27,29,250
2061,31,27,25,255
2068,27,29,25,258
2066,31,28,28,281
2070,31,36,29,292
2077,39,39,29,373
2075,39,39,29,426
2071,40,38,29,445
2072,39,29,28,473
2073,39,40,29,463
2078,39,39,29,472
2067,32,37,28,486
2065,32,36,29,515
2074,39,37,29,542
2076,38,40,29,546
2064,31,31,28,571
2069,30,30,29,572
2079,37,28,20,594
2062,31,30,29,597
2080,23,30,13,190
2085,29,26,25,238
2081,24,28,23,256
2087,25,25,25,255
2088,29,35,27,270
2084,30,52,27,256
2086,28,28,28,327
2091,36,52,28,327
2098,37,67,27,356
2099,36,64,27,378
2094,36,65,27,413
2090,37,63,29,415
2095,36,63,29,485
2089,36,50,29,517
2096,36,63,27,518
2082,29,50,29,541
2093,34,45,28,547
2083,30,48,28,563
2097,35,43,28,567
2092,35,44,27,569
2102,25,28,15,179
2106,30,26,25,239
2100,26,27,24,252
2111,37,30,27,272
2101,27,28,21,327
2107,29,28,28,327
2119,37,43,28,338
2116,37,43,28,340
2112,38,44,28,405
2110,37,30,27,495
2118,38,42,28,488
2115,37,41,28,500
2117,36,29,28,523
2114,37,29,27,545
2109,30,32,28,561
2113,37,28,28,568
2104,37,26,28,579
2108,30,31,28,606
2103,31,29,27,623
2105,31,30,27,628
2127,26,25,26,184
2122,30,26,27,189
2135,38,30,28,206
2128,30,29,29,243
2136,37,41,30,296
2133,37,42,30,347
2130,39,43,28,357
2134,37,34,30,432
2139,35,31,29,448
2138,36,30,29,482
2131,38,27,27,491
2129,40,29,27,494
2132,38,35,29,492
2126,30,32,30,529
2123,31,30,29,603
2125,30,31,29,604
2137,39,26,26,604
2121,23,37,18,623
2124,31,28,28,617
2120,27,25,26,642
2141,23,27,18,130
2142,30,26,25,275
2151,29,101,27,238
2143,26,29,25,323
2155,38,93,29,245
2156,38,93,28,332
2157,37,92,28,365
2150,30,96,35,364
2149,29,100,29,411
2146,29,103,30,421
2152,38,94,29,459
2159,37,94,28,484
2153,39,92,28,538
2145,38,94,28,541
2154,39,93,27,574
2144,30,100,28,580
2158,37,93,28,583
2140,31,101,28,592
2147,30,99,29,610
2148,31,100,26,617
2163,24,28,17,230
2164,29,28,26,223
2162,26,28,29,296
2168,33,29,28,367
2172,33,31,29,372
2165,33,27,28,389
2166,28,28,26,427
2167,33,30,27,423
2178,41,39,28,415
2176,40,105,28,384
2177,41,39,28,492
2171,33,33,28,555
2175,40,41,28,543
2179,41,39,28,568
2173,40,41,28,573
2161,29,28,26,606
2170,33,29,28,599
2160,27,29,24,628
2169,40,39,28,601
2174,40,40,28,606
2189,25,25,25,262
2188,27,27,28,298
2199,31,26,27,315
2190,27,27,27,319
2180,23,30,24,377
2198,33,30,33,386
2187,36,30,33,404
2192,33,29,26,430
2182,37,41,33,437
2183,35,31,33,505
2184,36,30,33,508
2191,33,33,27,532
2193,33,33,27,541
2196,33,33,26,542
2197,33,25,33,578
2195,33,33,26,587
2186,28,27,27,606
2194,32,29,26,605
2185,36,30,33,595
2181,24,31,23,625
2206,28,25,12,204
2200,23,17,10,233
2209,33,35,17,217
2202,26,29,25,252
2203,27,35,25,253
2201,29,35,22,306
2212,32,35,18,342
2213,42,32,27,362
2216,50,63,34,405
2210,50,65,36,439
2217,50,32,28,502
2204,43,32,28,521
2208,52,65,34,475
2207,52,64,33,478
2219,47,26,26,543
2205,50,26,26,556
2214,48,23,26,572
2215,47,28,22,576
2211,43,30,28,576
2218,41,30,29,580
2220,26,39,15,233
2224,32,27,27,237
2237,30,25,29,320
2221,30,28,22,349
2222,29,29,23,357
2227,38,29,26,365
2229,38,32,32,379
2236,37,31,33,382
2238,38,78,38,371
2239,34,31,32,460
2235,39,77,39,443
2225,40,83,39,449
2230,38,31,32,540
2232,38,32,31,540
2234,39,31,30,576
2233,38,28,30,606
2223,39,27,25,624
2228,39,28,30,620
2226,37,30,27,632
2231,36,29,27,647
2242,94,32,16,220
2241,96,31,24,234
2243,98,26,27,263
2253,107,40,33,318
2250,106,35,27,333
2246,107,30,26,344
2249,106,48,27,351
2245,106,30,27,377
2256,106,67,33,334
2255,107,60,34,351
2251,107,66,34,383
2257,107,65,33,447
2259,107,64,34,484
2252,107,63,33,533
2258,107,61,34,536
2254,107,65,33,535
2247,106,36,27,577
2244,106,28,27,601
2240,102,27,28,620
2248,99,27,29,645
2262,23,31,14,200
2264,34,32,30,340
2270,35,45,31,327
2268,33,31,32,352
2276,31,32,32,391
2273,33,46,33,397
2269,35,47,31,432
2266,35,46,32,457
2272,32,46,32,522
2271,33,30,31,543
2265,35,35,31,540
2278,31,31,31,551
2267,35,35,31,571
2279,32,28,31,589
2275,31,29,27,618
2274,32,26,31,647
2263,28,33,27,675
2277,32,26,32,671
2260,26,31,22,686
2261,24,42,13,697
2280,23,32,8,252
2282,28,29,26,237
2289,37,40,23,234
2284,31,30,27,270
2293,37,37,23,341
2291,37,39,34,349
2286,39,50,34,357
2288,30,38,30,384
2287,39,56,33,380
2283,40,54,34,405
2281,27,33,23,458
2296,37,56,33,485
2295,37,54,34,506
2292,39,50,33,556
2297,38,53,34,556
2285,38,52,33,574
2290,36,49,36,591
2298,38,48,34,596
2299,28,38,30,624
2294,35,38,35,625
2301,25,28,21,211
2307,35,39,39,290
2302,28,31,27,320
2311,34,35,27,347
2313,32,36,26,350
2303,35,33,39,345
2314,33,40,39,375
2305,36,38,39,493
2312,35,39,39,515
2310,33,37,27,565
2319,32,36,27,571
2318,44,29,28,583
2316,31,32,27,597
2308,34,43,26,593
2306,34,34,27,605
2309,33,36,27,634
2304,26,31,25,668
2317,31,31,27,659
2315,31,37,27,656
2300,29,32,27,692
2321,24,104,25,244
2329,27,106,26,243
2322,29,105,26,309
2332,37,108,24,310
2339,35,109,24,337
2320,25,105,25,374
2330,37,113,24,371
2324,30,152,33,345
2326,29,113,34,398
2337,36,162,38,409
2328,27,113,35,499
2325,29,113,34,571
2333,35,108,25,595
2336,35,108,25,626
2331,36,108,25,646
2334,35,105,24,656
2338,34,108,25,653
2327,29,106,25,666
2335,35,108,24,660
2323,24,105,25,675
2345,26,23,26,187
2355,37,35,37,273
2353,36,32,28,351
2349,36,44,30,339
2350,36,32,29,363
2359,35,31,28,407
2356,36,31,28,437
2357,37,43,28,437
2351,36,31,30,475
2352,36,29,27,484
2358,35,28,28,571
2344,30,29,29,582
2354,36,28,27,580
2348,28,29,30,613
2341,29,26,27,660
2343,28,29,30,671
2346,28,27,26,680
2347,28,29,30,690
2342,23,40,13,714
2340,25,28,24,720
2360,24,37,12,201
2363,34,28,27,220
2362,29,29,27,245
2368,34,30,28,272
2364,27,29,28,280
2372,35,33,27,340
2379,35,37,36,369
2370,36,38,35,374
2376,35,30,35,394
2374,35,34,27,539
2378,35,31,35,535
2365,35,31,26,565
2375,35,31,35,567
2366,35,35,27,572
2369,35,30,27,602
2373,35,33,27,622
2367,34,35,28,622
2371,26,28,28,651
2377,35,28,24,648
2361,28,27,29,677
2380,30,27,27,240
2381,25,22,24,268
2385,29,31,27,340
2384,30,27,27,374
2396,38,29,22,373
2390,31,28,31,412
2392,39,41,31,439
2388,30,30,27,501
2387,30,49,32,505
2395,38,40,31,550
2389,31,48,32,553
2394,39,40,31,555
2386,30,50,32,558
2399,38,41,30,585
2398,38,41,31,595
2391,30,48,32,620
2382,26,27,27,669
2393,38,36,32,656
2397,39,435,32,258
2383,24,33,15,697
2400,27,23,24,146
2406,32,34,31,251
2407,33,27,29,324
2402,29,26,26,335
2416,37,29,20,350
2403,28,26,27,380
2414,38,43,32,374
2401,34,54,30,432
2412,39,42,31,434
2411,28,53,32,533
2415,39,43,31,543
2410,30,47,30,581
2419,29,46,31,596
2409,30,47,31,605
2417,37,48,20,608
2405,32,48,31,622
2404,34,47,30,641
2413,37,37,32,642
2408,29,27,25,672
2418,37,28,19,679
2430,98,27,27,214
2427,95,26,27,238
2423,102,28,28,234
2420,102,36,30,301
2429,110,39,30,334
2421,101,30,30,375
2422,102,49,29,378
2435,109,54,30,393
2426,109,52,30,400
2433,108,56,30,401
2436,109,54,30,499
2438,109,51,30,506
2431,109,55,30,510
2434,108,52,30,575
2439,109,41,27,608
2425,100,30,31,637
2437,110,44,27,629
2424,100,27,30,662
2432,107,28,21,664
2428,100,36,30,655
2440,23,40,17,209
2450,26,28,29,245
2441,26,29,29,310
2447,29,28,30,339
2455,38,32,29,346
2448,29,32,31,362
2457,39,30,29,410
2443,31,30,40,439
2442,32,30,39,528
2451,41,30,27,536
2456,38,30,30,549
2452,37,31,30,553
2459,41,41,27,557
2454,38,31,30,583
2453,37,30,30,587
2445,30,34,30,658
2458,36,30,30,657
2444,31,34,30,669
2446,29,29,31,676
2449,30,30,31,680
2462,27,25,31,229
2466,27,26,30,230
2460,24,32,29,316
2461,23,33,28,382
2469,31,28,32,376
2475,37,31,33,373
2476,37,32,32,421
2467,31,30,32,431
2477,37,31,33,441
2470,39,31,32,476
2478,37,32,32,572
2464,40,30,32,576
2471,37,28,32,608
2474,30,29,32,616
2468,37,26,33,626
2473,38,31,32,633
2479,30,29,32,643
2472,37,28,32,640
2463,25,32,27,673
2465,28,26,30,673
2483,37,25,26,206
2498,25,35,25,237
2499,23,38,26,244
2496,38,30,25,325
2494,38,38,25,381
2492,37,32,25,392
2481,30,49,37,391
2497,28,37,36,410
2488,30,38,35,422
2493,38,38,25,435
2495,28,36,37,509
2485,30,36,35,545
2482,39,38,25,558
2489,30,36,35,610
2490,37,33,25,617
2484,38,31,26,627
2491,37,27,25,651
2480,38,32,25,661
2486,38,30,26,666
2487,38,30,25,693
2501,28,99,25,245
2500,23,34,13,334
2515,34,102,21,309
2514,36,98,30,324
2519,33,109,33,321
2506,28,101,28,344
2518,35,113,30,323
2504,29,123,29,413
2516,36,114,30,418
2511,35,112,32,465
2510,36,113,31,599
2502,29,99,28,630
2505,28,102,28,629
2503,29,100,29,651
2512,36,443,32,297
2507,25,97,24,682
2508,36,426,33,334
2517,33,111,33,661
2509,36,447,32,334
2513,36,442,32,351
2520,25,33,32,206
2525,38,33,20,294
2534,48,27,29,301
2524,38,33,20,349
2523,25,34,31,374
2529,45,27,26,379
2527,36,34,20,522
2538,53,29,27,505
2537,54,45,27,521
2536,53,29,27,542
2539,54,29,27,545
2535,53,30,27,568
2532,45,27,27,661
2530,37,42,20,671
2526,35,33,23,682
2533,48,27,29,669
2531,45,26,27,700
2522,28,33,29,712
2528,27,33,29,724
2521,25,33,32,737
2540,26,28,24,273
2552,34,27,24,306
2541,23,28,26,363
2545,28,35,34,402
2548,33,27,25,418
2554,34,35,25,451
2558,35,36,24,496
2542,28,30,26,527
2555,34,35,25,541
2549,34,36,25,569
2546,28,35,34,593
2557,34,23,36,628
2550,35,30,24,636
2556,34,29,25,643
2547,27,35,34,638
2551,34,30,25,654
2559,35,26,34,656
2543,29,28,25,704
2553,34,29,25,724
2544,23,28,25,740
2561,23,33,15,212
2570,34,28,24,285
2575,36,31,32,272
2565,26,28,25,355
2560,29,28,27,373
2576,35,30,33,356
2569,36,33,31,412
2564,29,33,32,458
2574,35,32,33,466
2568,36,31,33,578
2577,36,43,32,570
2567,29,34,31,593
2571,35,31,33,606
2579,36,42,32,606
2573,35,34,24,641
2572,35,34,24,674
