count,post,get,filter
1668,13,9,426
1665,17,8,522
1669,18,9,607
1667,18,10,654
1666,16,10,661
1674,14,8,405
1673,20,8,428
1670,18,9,594
1672,17,9,610
1671,15,9,656
1679,20,19,311
1678,12,19,328
1677,25,15,590
1676,22,20,596
1675,23,20,646
1682,12,9,278
1683,14,9,425
1684,18,12,544
1680,15,11,644
1681,17,10,646
1689,15,7,366
1687,12,8,374
1686,18,8,593
1685,20,10,597
1688,13,11,674
1693,17,9,322
1691,17,12,406
1694,17,9,449
1690,15,12,655
1692,13,11,668
1695,14,9,423
1699,15,9,571
1697,19,10,569
1696,16,11,653
1698,16,11,670
1704,14,13,393
1701,18,14,411
1702,23,8,456
1700,18,13,619
1703,17,11,688
1709,13,10,347
1707,16,13,423
1708,15,13,633
1705,17,9,664
1706,17,11,680
1713,16,9,438
1714,15,8,529
1711,19,7,652
1712,18,12,681
1710,20,11,710
1716,16,15,425
1719,15,18,475
1717,16,14,578
1718,13,15,719
1715,16,15,746
1722,20,10,414
1721,20,12,482
1723,15,9,609
1724,18,8,640
1720,16,10,699
1725,16,9,338
1728,11,9,389
1729,18,10,611
1727,20,10,650
1726,17,9,664
1730,13,8,348
1733,16,16,401
1731,16,15,631
1732,17,8,669
1734,14,10,683
1737,18,27,446
1736,16,24,508
1738,16,23,653
1735,12,13,698
1739,14,23,721
1740,16,8,419
1742,20,11,493
1741,21,9,550
1744,17,11,629
1743,17,10,668
1749,18,14,409
1748,15,9,452
1746,19,12,555
1747,17,14,668
1745,14,9,689
1752,20,16,392
1753,18,16,401
1751,23,18,584
1754,23,17,622
1750,20,16,719
1759,17,9,352
1755,17,8,379
1758,21,9,683
1757,19,8,744
1756,20,10,746
1764,12,9,369
1762,17,11,431
1761,17,8,501
1760,12,8,639
1763,15,9,676
1768,12,8,409
1765,14,12,474
1767,16,10,537
1766,18,12,602
1769,17,10,701
1774,15,10,357
1770,12,9,373
1773,19,9,682
1771,16,8,705
1772,14,9,715
1775,15,9,439
1776,17,11,435
1778,20,9,572
1779,16,9,644
1777,14,8,739
1780,14,13,447
1782,20,12,468
1783,13,18,577
1784,16,18,650
1781,17,18,686
1786,11,8,339
1785,16,9,406
1788,17,8,541
1789,14,8,644
1787,12,9,684
1791,13,8,459
1793,17,10,475
1792,17,8,535
1790,12,10,675
1794,15,9,690
1798,16,10,380
1797,20,9,414
1796,15,9,598
1799,17,9,675
1795,14,8,698
1802,16,8,291
1800,22,7,290
1804,18,12,645
1803,19,12,664
1801,17,10,681
1807,20,10,371
1806,24,11,466
1808,23,10,629
1809,21,10,643
1805,19,10,696
1813,19,12,601
1811,21,11,632
1810,18,10,636
1814,19,12,704
1812,20,9,721
1818,17,10,319
1817,19,11,437
1815,21,11,556
1816,22,11,617
1819,23,10,673
1823,16,11,465
1821,16,11,567
1824,15,9,633
1822,13,8,695
1820,14,9,723
1828,11,9,357
1825,13,7,383
1826,17,10,568
1829,16,8,665
1827,14,8,720
1830,12,10,235
1831,15,10,368
1834,14,11,659
1832,17,8,660
1833,14,9,725
1839,17,8,552
1838,17,7,610
1835,14,8,662
1837,12,7,708
1836,16,7,717
1842,14,7,379
1844,14,9,462
1840,17,11,575
1841,17,9,670
1843,16,8,707
1845,17,10,371
1848,16,12,439
1847,19,7,600
1846,15,9,652
1849,14,9,739
1853,15,14,400
1850,19,15,433
1851,18,15,620
1854,17,14,685
1852,18,15,726
1855,14,8,397
1857,17,10,402
1859,17,10,556
1856,17,8,662
1858,15,8,699
1863,14,11,365
1862,16,11,424
1860,20,12,571
1864,21,8,711
1861,19,11,723
1867,13,9,378
1868,16,10,411
1865,19,11,559
1866,15,9,702
1869,15,12,719
1871,19,13,348
1874,18,11,462
1870,18,9,718
1872,15,13,725
1873,15,13,738
1878,21,21,328
1877,15,21,376
1875,22,24,548
1879,21,25,756
1876,13,12,848
1884,19,8,443
1883,22,9,465
1882,22,8,681
1880,19,8,706
1881,17,8,747
1885,13,21,482
1889,17,27,675
1886,14,23,685
1888,14,22,702
1887,14,22,759
1893,15,8,402
1892,20,10,478
1891,18,8,633
1894,19,9,674
1890,18,10,737
1898,13,8,370
1899,17,10,432
1896,16,10,605
1895,16,8,672
1897,18,8,735
1904,15,9,358
1900,16,12,445
1902,16,11,656
1901,16,9,689
1903,12,11,724
1907,13,9,422
1909,16,8,454
1908,15,12,609
1906,16,11,657
1905,16,9,733
1911,17,12,443
1913,17,12,458
1912,17,9,741
1914,17,9,744
1910,13,11,775
1919,16,7,342
1918,20,8,548
1916,18,8,688
1917,20,11,706
1915,21,9,747
1924,16,15,535
1923,16,16,546
1921,13,14,562
1922,17,13,678
1920,14,15,724
1926,15,9,427
1929,14,8,432
1925,13,8,702
1927,15,9,702
1928,11,7,745
1930,14,12,446
1933,22,10,536
1932,22,9,619
1931,20,9,707
1934,14,12,749
1938,13,7,406
1935,14,13,576
1937,16,11,652
1939,13,11,685
1936,17,10,751
1943,12,8,510
1941,17,8,611
1944,13,12,672
1942,16,9,706
1940,14,12,786
1949,12,8,435
1945,15,11,683
1947,18,6,686
1948,14,9,701
1946,15,8,737
1953,14,7,544
1952,15,11,552
1951,16,9,653
1954,15,7,692
1950,13,6,772
1955,14,8,571
1957,11,7,601
1956,15,9,727
1959,15,8,738
1958,15,9,747
1960,12,7,445
1961,16,9,564
1963,12,7,572
1962,16,7,688
1964,13,8,723
1965,17,7,355
1968,19,9,371
1966,20,12,698
1969,23,9,703
1967,20,9,716
1973,13,8,481
1972,17,9,552
1974,16,9,678
1970,15,8,711
1971,16,8,755
1975,13,8,467
1976,18,9,651
1978,14,8,695
1979,14,10,793
1977,14,10,806
1983,12,10,399
1980,15,8,459
1981,18,9,460
1984,14,11,703
1982,15,10,750
1986,18,8,291
1987,12,8,309
1989,16,9,515
1985,14,8,707
1988,14,9,741
1992,12,9,455
1994,17,8,456
1993,17,10,721
1990,15,8,738
1991,15,10,751
1998,18,10,322
1999,17,9,389
1996,16,9,629
1995,15,9,734
1997,14,8,762
2001,14,14,401
2003,21,9,545
2000,22,9,718
2004,24,8,723
2002,13,14,755
2007,14,7,463
2006,16,10,544
2005,12,7,583
2009,17,7,708
2008,15,8,744
2014,15,13,387
2011,14,9,444
2012,16,10,665
2010,16,11,688
2013,12,8,741
2015,14,16,381
2018,11,16,404
2017,15,15,601
2019,15,15,721
2016,14,14,770
2024,17,10,454
2021,17,28,597
2022,16,9,702
2020,15,10,756
2023,13,10,794
2025,13,9,423
2026,14,9,437
2028,14,11,665
2029,17,10,727
2027,15,9,768
2032,12,7,388
2030,15,7,492
2031,15,10,677
2033,15,10,743
2034,17,7,757
2037,16,25,367
2036,13,17,448
2039,23,13,503
2038,14,18,716
2035,15,18,734
2043,11,14,437
2040,23,10,441
2042,22,10,623
2044,21,8,728
2041,20,9,786
2047,13,14,540
2046,17,8,572
2048,13,11,576
2049,13,9,732
2045,12,10,778
2052,17,12,618
2051,13,15,742
2054,16,9,757
2050,13,11,766
2053,11,10,785
2056,17,10,427
2058,17,8,525
2059,14,10,684
2057,14,8,712
2055,13,9,759
2063,14,8,512
2064,17,11,599
2061,18,9,669
2062,16,10,818
2060,15,9,834
2067,16,7,397
2065,12,8,471
2066,18,9,700
2069,15,9,778
2068,14,8,784
2073,12,10,469
2071,19,8,475
2072,20,8,622
2074,14,8,754
2070,12,11,758
2075,14,9,471
2079,17,9,606
2078,13,9,716
2076,16,9,740
2077,11,9,773
2081,20,11,471
2082,20,8,533
2084,18,11,639
2083,13,13,787
2080,20,9,787
2087,17,7,360
2085,20,9,381
2086,16,10,646
2089,16,10,722
2088,13,9,744
2090,12,8,536
2094,17,9,599
2093,14,10,673
2092,14,9,732
2091,13,9,784
2096,16,10,476
2097,13,8,614
2099,16,8,614
2098,14,9,719
2095,11,9,787
2102,13,9,553
2104,15,11,734
2103,16,8,759
2100,16,9,790
2101,12,7,800
2105,13,8,443
2107,16,11,463
2109,16,9,651
2106,15,10,795
2108,14,8,812
2113,16,10,459
2111,20,13,634
2110,21,10,750
2114,20,12,752
2112,18,11,793
2116,21,8,375
2117,17,8,428
2115,19,9,713
2118,17,9,746
2119,23,8,747
2123,13,7,557
2121,18,12,597
2122,16,9,742
2124,17,11,748
2120,15,10,775
2129,16,8,368
2128,15,8,385
2125,15,12,627
2127,15,11,754
2126,18,8,805
2132,17,8,517
2134,19,9,635
2130,18,9,729
2131,19,9,732
2133,13,11,789
2137,11,10,364
2135,17,10,389
2139,18,12,723
2136,18,11,741
2138,20,7,745
2142,14,9,449
2141,15,22,695
2144,17,18,738
2143,17,17,758
2140,14,11,786
2148,15,8,629
2149,19,8,701
2147,19,8,716
2145,17,10,774
2146,16,8,799
2151,21,12,389
2150,20,11,606
2153,20,10,763
2152,14,14,814
2154,20,8,828
2159,13,14,432
2157,19,10,493
2156,19,11,681
2158,19,10,748
2155,14,13,784
2161,14,8,598
2163,17,9,631
2162,16,10,684
2164,14,10,748
2160,13,9,787
2165,14,8,460
2166,20,9,499
2168,17,9,687
2167,16,10,757
2169,14,11,764
2174,13,8,663
2172,14,12,750
2170,18,7,771
2173,15,9,788
2171,14,8,828
2177,14,9,513
2179,16,11,682
2176,17,11,725
2175,14,7,750
2178,12,7,809
2180,14,9,632
2182,15,10,642
2181,15,12,679
2183,15,10,758
2184,15,8,793
2189,12,31,545
2187,11,19,569
2188,29,19,716
2186,14,32,731
2185,30,16,789
2193,13,10,560
2191,17,11,660
2194,13,12,721
2190,17,9,736
2192,11,10,797
2197,10,9,685
2196,15,9,682
2198,13,11,735
2199,15,7,762
2195,13,9,787
2200,16,8,649
2201,14,11,656
2202,14,12,700
2204,15,8,769
2203,12,9,812
2205,16,7,658
2207,17,10,657
2209,19,10,697
2208,20,8,764
2206,17,8,801
2210,18,8,412
2212,12,8,633
2211,14,9,693
2214,14,9,810
2213,13,8,811
2215,15,8,665
2216,17,11,734
2219,16,9,739
2217,15,10,789
2218,13,8,818
2221,14,9,475
2222,16,9,569
2220,13,10,702
2223,11,9,779
2224,12,8,785
2227,13,12,568
2225,12,9,652
2229,15,10,692
2226,16,7,779
2228,13,8,801
2234,15,9,711
2231,18,8,711
2232,21,7,719
2233,18,11,748
2230,18,10,816
2238,12,9,647
2239,15,10,717
2237,15,10,753
2236,15,10,773
2235,15,9,823
2243,12,7,711
2242,16,11,749
2240,15,8,812
2241,16,10,814
2244,16,8,826
2246,16,7,526
2245,14,7,560
2249,13,8,748
2247,11,7,791
2248,15,10,794
2254,12,7,715
2252,16,9,766
2251,15,8,860
2253,13,8,891
2250,11,8,927
2255,12,8,604
2259,14,10,662
2257,12,8,753
2256,15,8,772
2258,13,9,801
2263,15,10,722
2262,16,9,727
2264,16,7,759
2261,14,8,822
2260,13,8,838
2269,12,8,652
2267,17,10,707
2265,17,10,790
2266,15,8,800
2268,16,8,807
2270,17,9,551
2271,17,9,676
2272,20,10,702
2274,20,7,805
2273,18,10,807
2277,14,7,574
2276,17,10,647
2278,17,8,727
2275,13,8,782
2279,14,10,817
2280,19,8,628
2283,13,8,656
2281,17,9,887
2282,14,9,902
2284,16,8,911
2288,11,7,685
2289,13,7,701
2285,16,7,777
2287,11,7,816
2286,15,7,813
2291,14,8,759
2290,14,7,776
2294,17,8,826
2292,12,6,834
2293,14,9,843
2299,20,7,504
2298,24,10,613
2297,24,9,654
2295,23,10,725
2296,22,10,741
2304,24,12,468
2301,23,9,502
2303,28,7,742
2302,25,9,794
2300,23,8,843
2306,19,11,543
2307,16,16,659
2309,19,13,680
2308,16,13,788
2305,16,11,838
2313,12,8,416
2312,15,8,512
2311,12,9,659
2314,12,9,871
2310,11,8,913
2315,11,7,383
2318,14,6,537
2319,15,7,719
2316,13,10,809
2317,11,7,831
2321,19,9,636
2324,15,8,685
2323,19,8,763
2322,19,10,792
2320,17,8,808
2327,22,8,664
2329,24,10,706
2326,25,9,753
2325,25,8,774
2328,23,8,819
2334,16,8,697
2332,12,8,735
2331,16,9,770
2330,15,8,794
2333,13,8,852
2335,19,14,586
2339,24,15,682
2337,24,13,727
2336,24,12,761
2338,23,12,824
2341,16,7,685
2344,16,9,729
2340,14,8,759
2343,14,9,828
2342,12,8,860
2347,12,12,607
2349,15,9,739
2348,13,9,746
2346,12,9,829
2345,11,9,854
2350,15,11,515
2351,13,9,674
2352,14,11,777
2353,11,10,805
2354,14,8,827
2355,13,8,621
2356,17,9,656
2358,16,9,800
2359,14,9,803
2357,14,9,810
2361,20,8,575
2362,25,9,607
2363,24,9,771
2364,21,10,778
2360,22,8,812
2367,16,11,773
2366,16,13,797
2369,15,13,843
2365,15,11,892
2368,12,11,907
2373,12,9,639
2372,15,12,750
2371,15,8,861
2370,15,10,871
2374,14,10,880
2378,18,20,769
2375,13,8,794
2376,16,22,846
2377,13,22,877
2379,15,19,888
2384,14,9,752
2382,17,10,781
2381,15,7,837
2380,14,10,835
2383,12,9,877
2387,12,8,760
2389,16,13,775
2386,17,10,823
2388,17,9,845
2385,15,9,850
2394,14,11,702
2393,17,10,725
2392,14,9,792
2390,15,10,791
2391,13,9,822
2399,15,13,718
2396,15,14,783
2398,15,10,817
2395,14,11,833
2397,14,13,851
2402,13,11,741
2404,15,10,760
2401,11,10,810
2403,15,8,811
2400,13,9,834
2407,12,8,642
2409,16,8,750
2405,16,9,763
2406,14,8,798
2408,11,7,816
2411,13,9,721
2413,15,10,752
2410,16,10,802
2414,15,15,800
2412,13,10,815
2415,16,11,805
2417,15,8,821
2416,15,9,843
2419,15,11,844
2418,12,10,849
2424,13,8,699
2420,12,8,757
2422,16,10,796
2421,15,9,803
2423,13,10,817
2429,16,12,752
2428,19,10,756
2427,17,8,805
2426,15,9,825
2425,17,10,834
2430,18,9,647
2433,11,9,706
2434,13,10,786
2432,14,10,820
2431,14,8,825
2438,12,11,676
2436,19,9,724
2435,15,12,756
2439,14,10,790
2437,14,12,789
2444,16,11,675
2441,15,12,718
2440,12,9,730
2442,17,9,769
2443,13,10,807
2449,13,9,737
2448,16,11,752
2447,13,11,773
2445,17,8,820
2446,16,11,835
2454,12,10,555
2453,20,11,590
2452,22,8,840
2450,20,7,873
2451,12,11,894
2459,15,9,619
2457,17,8,642
2455,14,9,771
2456,13,8,873
2458,11,8,890
2460,11,8,725
2463,14,10,749
2461,15,11,771
2464,14,8,820
2462,13,8,846
2465,21,9,738
2468,20,9,753
2469,17,9,784
2466,18,10,816
2467,16,9,885
2470,18,10,651
2471,20,11,813
2473,20,11,818
2472,16,9,843
2474,19,9,879
2475,12,14,658
2477,13,16,698
2479,20,9,750
2478,13,13,810
2476,20,8,839
2483,11,9,609
2482,16,10,664
2484,16,8,776
2481,13,10,802
2480,14,9,821
2489,14,10,579
2486,17,10,580
2485,19,12,747
2488,18,11,817
2487,18,12,820
2490,12,9,667
2491,16,9,771
2492,13,8,808
2494,13,10,807
2493,13,10,836
2499,17,8,783
2495,15,9,812
2497,15,11,879
2496,13,9,895
2498,18,11,890
2501,20,10,599
2502,18,10,628
2504,17,9,843
2500,14,9,882
2503,15,10,880
2505,14,8,701
2509,18,8,745
2507,16,10,780
2508,16,8,807
2506,15,8,854
2514,18,9,441
2511,18,11,728
2513,18,11,802
2512,18,12,805
2510,16,10,849
2517,16,10,685
2515,14,9,726
2519,16,11,752
2518,13,11,772
2516,17,8,863
2524,14,9,585
2523,13,8,601
2522,15,9,735
2521,14,8,831
2520,11,7,850
2527,13,11,665
2525,16,12,743
2526,11,11,807
2529,15,12,827
2528,13,13,848
2534,13,9,609
2530,12,8,672
2532,16,10,798
2531,16,8,836
2533,15,10,835
2535,15,9,635
2537,18,7,718
2539,14,12,800
2536,18,12,845
2538,17,10,858
2542,13,9,659
2543,15,11,801
2541,16,8,832
2540,16,11,830
2544,15,11,836
2549,17,11,783
2548,17,13,800
2547,11,10,827
2545,17,15,833
2546,14,14,843
2554,13,10,694
2552,13,10,792
2550,14,8,832
2551,17,9,835
2553,11,8,869
2559,26,9,820
2557,29,11,824
2555,30,11,837
2556,28,8,852
2558,28,10,854
2560,17,9,656
2561,22,9,743
2562,18,8,807
2564,21,7,858
2563,18,11,883
2567,13,8,649
2568,18,8,735
2569,18,9,796
2565,18,8,837
2566,14,9,897
2573,14,9,508
2571,17,9,541
2570,17,6,743
2572,14,8,838
2574,13,7,886
2579,12,9,651
2577,14,9,760
2575,15,9,835
2576,12,8,840
2578,10,9,909
2584,18,10,646
2583,21,8,663
2580,18,8,751
2582,18,8,819
2581,16,9,878
2589,13,10,749
2587,16,9,764
2588,13,8,841
2585,14,10,859
2586,11,9,882
2592,16,7,701
2594,15,9,745
2591,14,8,825
2593,12,7,846
2590,12,7,871
2599,19,10,791
2598,20,12,849
2595,17,10,958
2597,20,10,962
2596,19,9,984
2602,16,10,649
2603,12,7,688
2601,16,9,789
2600,17,8,834
2604,13,9,850
2608,11,7,783
2605,17,8,786
2606,16,10,840
2607,14,9,914
2609,13,8,934
2614,14,9,754
2613,14,9,861
2610,15,12,879
2612,12,9,931
2611,15,11,927
2617,14,9,665
2619,20,9,725
2618,16,10,845
2616,18,8,847
2615,17,8,903
2620,13,11,550
2622,19,10,718
2623,14,13,771
2621,14,13,855
2624,14,10,890
2627,16,9,606
2629,16,15,666
2625,19,14,862
2628,16,14,863
2626,15,10,888
2630,30,8,668
2634,36,9,743
2631,34,10,831
2632,33,9,867
2633,30,11,881
2635,17,9,671
2639,21,10,741
2636,19,11,774
2637,18,9,821
2638,15,9,865
2640,17,8,616
2641,14,10,759
2644,16,14,830
2643,20,7,870
2642,16,11,878
2647,13,8,743
2649,17,12,738
2646,17,12,802
2645,17,11,858
2648,14,9,864
2651,17,10,724
2654,26,8,849
2653,24,9,854
2650,20,12,860
2652,21,8,880
2657,14,11,774
2656,16,13,867
2659,16,13,881
2655,13,9,909
2658,16,11,938
2660,14,7,653
2664,20,9,772
2663,18,9,808
2661,16,8,849
2662,17,8,891
2665,13,9,324
2668,17,9,794
2667,17,9,873
2669,13,10,881
2666,14,9,912
2673,15,12,641
2674,15,12,730
2671,15,10,788
2672,15,9,858
2670,13,10,905
2679,15,7,569
2675,15,10,687
2678,15,10,830
2677,13,10,874
2676,12,9,882
2681,14,9,635
2680,15,11,749
2682,12,9,819
2684,15,8,875
2683,14,11,874
2688,15,10,713
2687,16,7,815
2689,13,9,823
2685,11,7,856
2686,12,8,866
2690,12,9,769
2694,16,8,837
2691,12,7,919
2692,15,7,925
2693,11,7,933
2698,25,14,727
2697,24,14,783
2699,22,11,848
2696,18,8,876
2695,19,7,946
2701,17,10,662
2700,18,8,718
2704,17,11,769
2702,20,7,841
2703,15,9,887
2706,15,15,700
2708,22,10,798
2707,15,14,851
2709,21,10,879
2705,14,12,891
2710,13,7,657
2712,16,8,719
2714,14,7,853
2711,19,6,856
2713,15,8,878
2715,13,10,730
2717,17,10,836
2716,14,11,860
2719,11,7,879
2718,14,11,874
2720,15,8,652
2724,16,10,761
2721,17,9,827
2723,13,6,902
2722,16,7,910
2726,15,12,708
2725,17,13,834
2728,16,12,853
2729,16,14,880
2727,14,18,923
2730,12,9,635
2731,15,8,761
2732,18,8,818
2733,15,9,844
2734,15,9,889
2738,13,8,582
2737,16,11,630
2735,17,11,811
2736,14,9,887
2739,16,9,914
2741,20,11,674
2742,21,8,684
2743,13,14,797
2740,11,13,892
2744,12,12,895
2745,16,8,676
2746,20,10,730
2747,21,7,787
2748,17,8,870
2749,18,8,892
2754,12,10,718
2753,16,12,750
2751,16,10,810
2750,16,12,834
2752,15,9,838
2755,14,8,913
2756,18,8,967
2759,15,10,980
2757,15,8,989
2758,11,8,997
2761,19,9,471
2763,18,9,680
2764,15,10,825
2762,15,9,851
2760,14,9,917
2765,11,9,798
2766,13,9,824
2768,17,9,859
2769,17,8,864
2767,16,8,933
2770,16,9,645
2772,17,10,777
2773,17,12,839
2774,17,13,842
2771,20,10,909
2778,11,13,785
2776,14,22,849
2775,12,17,884
2777,14,20,903
2779,14,18,936
2783,11,11,755
2781,14,13,751
2782,19,10,858
2780,14,11,871
2784,13,14,896
2786,16,11,767
2787,16,9,845
2789,14,9,864
2788,13,9,907
2785,12,8,910
2794,16,11,784
2792,17,9,877
2791,17,12,907
2793,14,10,929
2790,16,10,929
2798,15,8,856
2797,17,10,864
2799,17,8,960
2796,19,9,960
2795,12,8,1012
2804,26,12,612
2801,22,9,711
2803,24,11,719
2802,23,13,873
2800,25,9,925
2808,17,11,757
2805,21,12,814
2806,20,13,828
2809,19,11,918
2807,21,12,919
2810,17,12,762
2813,16,12,824
2814,14,9,883
2812,16,9,908
2811,17,9,942
2818,11,29,600
2817,15,28,752
2815,15,35,807
2816,18,33,889
2819,14,35,898
2820,14,13,765
2822,18,14,831
2824,16,10,895
2823,18,11,902
2821,17,14,917
2825,16,11,738
2827,12,12,823
2828,16,13,837
2826,18,8,854
2829,16,13,895
2830,58,9,696
2834,61,19,827
2831,62,10,847
2832,61,10,879
2833,59,10,917
2836,17,10,748
2839,18,9,760
2838,16,8,817
2837,15,9,849
2835,13,9,911
2840,13,9,806
2843,17,9,836
2844,16,11,878
2841,14,9,902
2842,16,10,916
2848,14,8,715
2845,18,11,759
2847,18,11,833
2849,17,9,865
2846,15,10,885
2854,15,10,946
2852,16,12,953
2853,16,11,967
2850,13,15,981
2851,17,12,1029
2859,16,16,640
2858,20,9,786
2857,15,14,818
2855,17,14,915
2856,13,14,969
2863,19,11,608
2860,16,11,723
2861,19,16,820
2864,19,15,895
2862,17,17,925
2865,16,8,683
2867,18,11,729
2868,14,11,859
2869,17,11,881
2866,18,9,931
2873,19,8,713
2872,16,13,729
2871,16,11,821
2870,16,9,872
2874,12,9,898
2875,14,7,718
2877,17,9,736
2878,17,7,847
2876,12,8,901
2879,13,9,900
2883,11,9,732
2881,14,9,846
2880,14,20,875
2882,17,17,886
2884,16,16,910
2885,14,10,874
2887,16,9,892
2886,19,10,897
2888,16,11,985
2889,15,11,1020
2891,22,9,697
2894,19,9,910
2892,18,8,929
2893,13,8,938
2890,16,9,980
2895,14,9,665
2898,19,9,769
2897,18,10,810
2896,16,10,897
2899,15,8,902
2900,13,11,723
2903,15,13,762
2902,14,10,869
2901,19,9,880
2904,15,12,914
2905,13,10,685
2909,16,10,725
2908,14,9,857
2906,16,11,858
2907,16,9,907
2912,13,10,751
2910,16,9,872
2913,16,10,896
2911,19,8,999
2914,18,11,1077
2916,14,10,846
2918,19,9,885
2919,16,9,896
2917,17,12,902
2915,16,10,942
2923,16,11,661
2921,19,11,751
2922,19,9,867
2920,20,11,880
2924,16,10,932
2926,14,9,693
2928,15,13,718
2929,15,11,822
2927,16,10,907
2925,16,9,924
2932,19,10,705
2930,15,9,776
2931,15,11,872
2934,14,12,898
2933,13,10,916
2936,16,11,925
2935,16,11,966
2938,18,8,987
2937,18,16,1007
2939,14,8,1033
2941,14,10,780
2940,16,9,853
2942,16,12,853
2943,17,11,854
2944,17,9,918
2945,14,10,666
2946,13,8,683
2947,16,9,870
2948,16,7,924
2949,12,8,933
2950,24,9,761
2953,19,8,868
2952,23,9,868
2951,21,9,929
2954,20,8,939
2957,26,14,779
2955,27,18,812
2958,27,17,864
2956,27,15,913
2959,26,15,921
2964,13,11,905
2960,18,11,943
2963,16,10,962
2962,17,8,1008
2961,14,9,1069
2968,16,8,531
2965,21,10,816
2969,20,8,892
2967,20,10,913
2966,18,8,939
2972,16,12,735
2974,15,12,741
2971,16,9,852
2970,17,9,909
2973,13,9,935
2978,17,9,803
2979,17,8,858
2975,13,7,911
2977,14,7,936
2976,15,8,968
2984,16,8,782
2982,16,10,845
2981,14,9,875
2980,17,10,908
2983,19,7,931
2989,11,8,837
2987,14,9,949
2988,13,9,1012
2986,17,9,1020
2985,13,8,1060
2994,17,8,842
2991,17,9,872
2992,13,9,928
2993,15,10,951
2990,15,8,992
2996,13,9,753
2995,15,17,877
2998,16,14,881
2997,11,9,948
2999,16,12,942
3003,12,8,741
3001,16,7,778
3000,14,9,898
3002,16,9,909
3004,14,7,987
3008,12,9,805
3006,19,8,1147
3007,12,9,1218
3005,16,8,1251
3009,17,7,1279
3012,19,9,641
3014,24,10,735
3013,24,9,884
3010,21,9,944
3011,21,11,955
3015,15,8,674
3018,17,9,775
3019,16,8,855
3016,15,8,939
3017,12,8,946
3024,15,9,708
3021,12,8,718
3022,15,8,882
3023,13,8,925
3020,12,7,936
3026,14,9,673
3029,17,12,763
3028,16,13,886
3025,17,9,898
3027,16,10,916
3030,21,11,905
3034,15,13,971
3031,13,12,978
3032,15,14,980
3033,13,13,1066
3035,14,7,590
3036,18,8,740
3037,14,9,925
3039,15,9,944
3038,12,7,977
3040,16,11,753
3042,16,9,814
3043,15,8,890
3041,13,7,971
3044,13,8,975
3049,15,11,618
3045,16,11,735
3046,15,9,852
3047,15,8,924
3048,13,9,962
3050,11,7,750
3053,16,8,764
3051,14,8,900
3054,13,7,919
3052,12,7,927
3058,14,8,873
3057,15,10,1027
3055,12,8,1058
3056,15,8,1078
3059,12,8,1092
3060,17,9,594
3064,20,8,674
3061,19,9,851
3062,18,8,921
3063,15,8,965
3068,12,13,670
3065,14,13,700
3067,21,10,884
3066,21,9,911
3069,13,15,937
3074,13,8,811
3072,18,6,876
3071,16,11,880
3070,16,9,887
3073,15,7,947
3077,14,9,655
3078,16,10,722
3075,17,8,901
3079,16,10,909
3076,16,10,912
3081,20,10,920
3084,19,9,954
3082,17,10,1000
3080,13,13,1026
3083,17,12,1031
3085,17,10,812
3088,15,9,822
3089,13,7,827
3087,17,10,933
3086,17,8,967
3094,15,8,735
3092,17,9,886
3091,14,10,941
3093,12,8,977
3090,14,8,994
3098,17,10,913
3095,15,13,986
3099,14,12,1083
3097,14,12,1089
3096,13,9,1095
3100,16,9,1450
3101,23,11,1498
3104,17,9,1581
3103,19,8,1600
3102,21,8,1626
3109,17,10,914
3107,17,10,938
3106,17,13,1027
3105,15,11,1060
3108,14,10,1078
3112,21,9,773
3113,21,11,802
3110,19,9,885
3111,21,8,894
3114,16,9,985
3118,13,9,796
3117,17,11,817
3116,17,9,875
3115,15,10,946
3119,13,9,988
3122,17,12,789
3123,18,9,896
3121,17,12,917
3124,15,9,1003
3120,15,11,1006
3127,12,9,753
3126,14,9,807
3128,17,8,918
3125,18,9,936
3129,15,11,947
3134,15,9,736
3131,16,11,1041
3133,16,11,1042
3132,12,8,1085
3130,14,9,1087
3137,16,12,887
3138,15,10,960
3135,16,13,962
3139,16,9,980
3136,13,11,996
3140,20,8,759
3142,20,11,850
3143,20,10,931
3141,20,11,939
3144,16,10,975
3147,12,8,758
3149,17,9,882
3145,17,9,914
3146,13,9,951
3148,15,9,960
3154,11,9,720
3151,16,10,852
3152,13,10,874
3153,13,13,994
3150,13,11,1011
3156,25,10,888
3159,30,10,953
3155,30,8,1020
3158,27,9,1050
3157,27,11,1056
3160,12,8,748
3163,16,10,853
3164,15,10,866
3161,16,8,958
3162,14,8,985
3167,14,10,721
3168,17,9,810
3165,12,9,940
3169,17,10,952
3166,14,8,967
3171,13,10,861
3172,16,8,945
3170,17,15,972
3174,19,14,976
3173,16,10,1031
3175,14,9,676
